Date,Open,High,Low,Close,Adj Close,Volume
2016-01-29,190.02,193.88,-5,1.0,1.0,210529300
2016-02-01,192.53,194.58,-5,1.0,1.0,136061600
2016-02-02,191.96,191.97,-5,1.0,1.0,182564900
2016-02-03,191.41,191.78,-5,1.0,1.0,205054900
2016-02-04,190.71,192.75,-5,1.0,1.0,139531800
2016-02-05,190.99,191.67,-5,1.0,1.0,180788300
2016-02-08,185.77,186.12,-5,1.0,1.0,191526700
2016-02-09,183.36,186.94,-5,1.0,1.0,184513100
2016-02-10,186.41,188.34,-5,1.0,1.0,148214100
2016-02-11,182.34,184.1,-5,1.0,1.0,219058900
2016-02-12,184.96,186.65,-5,1.0,1.0,127632400
2016-02-16,188.77,189.81,-5,1.0,1.0,120250700
2016-02-17,191.16,193.32,-5,1.0,1.0,136009500
2016-02-18,193.2,193.27,-5,1.0,1.0,102343000
2016-02-19,191.17,192.18,-5,1.0,1.0,114793000
2016-02-22,193.87,194.95,-5,1.0,1.0,103640300
2016-02-23,194.0,194.32,-5,1.0,1.0,111455300
2016-02-24,190.63,193.53,-5,1.0,1.0,150812200
2016-02-25,193.73,195.55,-5,1.0,1.0,110728300
2016-02-26,196.57,196.68,-5,1.0,1.0,129833700
2016-02-29,195.11,196.23,-5,1.0,1.0,125918100
2016-03-01,195.01,198.21,-5,1.0,1.0,141799700
2016-03-02,197.74,199.06,-5,1.0,1.0,102415000
2016-03-03,198.79,199.8,-5,1.0,1.0,95172200
2016-03-04,200.01,201.35,-5,1.0,1.0,129293600
2016-03-07,199.34,201.07,-5,1.0,1.0,100219000
2016-03-08,199.32,199.92,-5,1.0,1.0,123974900
2016-03-09,199.36,199.79,-5,1.0,1.0,94801200
2016-03-10,199.96,201.07,-5,1.0,1.0,156838700
2016-03-11,201.26,202.81,-5,1.0,1.0,137964500
2016-03-14,202.16,203.04,-5,1.0,1.0,73612000
2016-03-15,201.36,202.53,-5,1.0,1.0,93169100
2016-03-16,201.6,203.82,-5,1.0,1.0,129303200
2016-03-17,203.24,205.23,-5,1.0,1.0,134278500
2016-03-18,204.17,204.78,-5,1.0,1.0,138372400
2016-03-21,204.07,204.94,-5,1.0,1.0,72926700
2016-03-22,203.76,205.23,-5,1.0,1.0,97471900
2016-03-23,204.11,204.33,-5,1.0,1.0,81052500
2016-03-24,202.0,203.16,-5,1.0,1.0,84360900
2016-03-28,203.61,203.86,-5,1.0,1.0,62408200
2016-03-29,202.76,205.25,-5,1.0,1.0,92922900
2016-03-30,206.3,206.87,-5,1.0,1.0,86365300
2016-03-31,205.91,206.41,-5,1.0,1.0,94584100
2016-04-01,204.35,207.14,-5,1.0,1.0,114423500
2016-04-04,206.83,207.07,-5,1.0,1.0,63497000
2016-04-05,204.67,206.26,-5,1.0,1.0,99662200
2016-04-06,204.19,206.49,-5,1.0,1.0,91839800
2016-04-07,205.14,205.56,-5,1.0,1.0,113859000
2016-04-08,205.34,205.85,-5,1.0,1.0,95040600
2016-04-11,205.25,206.07,-5,1.0,1.0,83757500
2016-04-12,204.22,206.25,-5,1.0,1.0,115350600
2016-04-13,207.0,208.1,-5,1.0,1.0,96336400
2016-04-14,208.07,208.6,-5,1.0,1.0,65212900
2016-04-15,208.01,208.17,-5,1.0,1.0,75761600
2016-04-18,207.78,209.28,-5,1.0,1.0,82531000
2016-04-19,209.74,210.2,-5,1.0,1.0,88316100
2016-04-20,209.95,210.92,-5,1.0,1.0,81100300
2016-04-21,210.12,210.25,-5,1.0,1.0,85695000
2016-04-22,208.55,209.29,-5,1.0,1.0,99251700
2016-04-25,208.26,208.66,-5,1.0,1.0,66166500
2016-04-26,209.04,209.52,-5,1.0,1.0,75864200
2016-04-27,208.47,209.81,-5,1.0,1.0,77329400
2016-04-28,208.46,209.76,-5,1.0,1.0,97216200
2016-04-29,206.72,207.13,-5,1.0,1.0,142424100
2016-05-02,206.92,208.18,-5,1.0,1.0,62188000
2016-05-03,206.52,206.8,-5,1.0,1.0,106422100
2016-05-04,204.99,205.85,-5,1.0,1.0,92243800
2016-05-05,205.56,205.98,-5,1.0,1.0,67619200
2016-05-06,204.06,205.77,-5,1.0,1.0,89315000
2016-05-09,205.57,206.4,-5,1.0,1.0,74374900
2016-05-10,206.72,208.47,-5,1.0,1.0,77472200
2016-05-11,207.91,208.54,-5,1.0,1.0,81727000
2016-05-12,207.29,207.49,-5,1.0,1.0,89586300
2016-05-13,206.21,206.86,-5,1.0,1.0,96474600
2016-05-16,204.96,207.34,-5,1.0,1.0,77486800
2016-05-17,206.46,206.8,-5,1.0,1.0,114924900
2016-05-18,204.44,206.3,-5,1.0,1.0,120062100
2016-05-19,204.06,204.54,-5,1.0,1.0,115430500
2016-05-20,204.92,206.1,-5,1.0,1.0,104990400
2016-05-23,205.51,205.84,-5,1.0,1.0,58682600
2016-05-24,206.17,208.24,-5,1.0,1.0,93537800
2016-05-25,208.67,209.77,-5,1.0,1.0,76621400
2016-05-26,209.44,209.71,-5,1.0,1.0,55280700
2016-05-27,209.53,210.25,-5,1.0,1.0,64211200
2016-05-31,210.56,210.69,-5,1.0,1.0,109879400
2016-06-01,209.12,210.48,-5,1.0,1.0,69936200
2016-06-02,209.8,210.93,-5,1.0,1.0,63044700
2016-06-03,210.25,210.69,-5,1.0,1.0,101757100
2016-06-06,210.7,211.77,-5,1.0,1.0,64887000
2016-06-07,211.53,212.34,-5,1.0,1.0,60974800
2016-06-08,211.84,212.52,-5,1.0,1.0,66170900
2016-06-09,211.51,212.22,-5,1.0,1.0,73786900
2016-06-10,210.46,210.86,-5,1.0,1.0,113829200
2016-06-13,209.36,210.37,-5,1.0,1.0,117751200
2016-06-14,208.0,208.74,-5,1.0,1.0,125059300
2016-06-15,208.04,209.36,-5,1.0,1.0,109124500
2016-06-16,207.75,208.57,-5,1.0,1.0,149533100
2016-06-17,207.17,207.2,-5,1.0,1.0,117055700
2016-06-20,208.82,209.61,-5,1.0,1.0,82789600
2016-06-21,208.3,208.92,-5,1.0,1.0,72461700
2016-06-22,208.65,209.5,-5,1.0,1.0,95560500
2016-06-23,209.81,210.87,-5,1.0,1.0,102731400
2016-06-24,203.63,210.85,-5,1.0,1.0,333444400
2016-06-27,201.59,201.6,-5,1.0,1.0,230775800
2016-06-28,201.48,203.23,-5,1.0,1.0,159382400
2016-06-29,204.84,206.93,-5,1.0,1.0,137328600
2016-06-30,207.21,209.54,-5,1.0,1.0,165021900
2016-07-01,209.48,210.49,-5,1.0,1.0,106055300
2016-07-05,208.95,209.08,-5,1.0,1.0,109803700
2016-07-06,207.83,209.8,-5,1.0,1.0,96021500
2016-07-07,209.87,210.65,-5,1.0,1.0,85593800
2016-07-08,211.05,212.94,-5,1.0,1.0,133971000
2016-07-11,213.19,214.07,-5,1.0,1.0,73633900
2016-07-12,214.53,215.3,-5,1.0,1.0,101275600
2016-07-13,215.44,215.45,-5,1.0,1.0,87324100
2016-07-14,216.4,216.67,-5,1.0,1.0,91230900
2016-07-15,216.78,217.01,-5,1.0,1.0,107155400
2016-07-18,215.97,216.6,-5,1.0,1.0,58725900
2016-07-19,215.92,216.23,-5,1.0,1.0,54345700
2016-07-20,216.19,217.37,-5,1.0,1.0,58159500
2016-07-21,216.96,217.22,-5,1.0,1.0,67777300
2016-07-22,216.41,217.3,-5,1.0,1.0,62787500
2016-07-25,217.0,217.06,-5,1.0,1.0,55873100
2016-07-26,216.53,217.17,-5,1.0,1.0,70080500
2016-07-27,217.19,217.27,-5,1.0,1.0,84083900
2016-07-28,216.29,217.11,-5,1.0,1.0,65035700
2016-07-29,216.46,217.54,-5,1.0,1.0,79519400
2016-08-01,217.19,217.65,-5,1.0,1.0,73311400
2016-08-02,216.65,216.83,-5,1.0,1.0,92295500
2016-08-03,215.48,216.25,-5,1.0,1.0,53993600
2016-08-04,216.31,216.78,-5,1.0,1.0,46585500
2016-08-05,216.41,218.23,-5,1.0,1.0,71892200
2016-08-08,218.4,218.52,-5,1.0,1.0,39906500
2016-08-09,218.13,218.76,-5,1.0,1.0,51251700
2016-08-10,218.31,218.4,-5,1.0,1.0,57941100
2016-08-11,218.26,218.94,-5,1.0,1.0,72504300
2016-08-12,218.29,218.71,-5,1.0,1.0,61313500
2016-08-15,218.89,219.5,-5,1.0,1.0,49813500
2016-08-16,218.6,218.68,-5,1.0,1.0,53213600
2016-08-17,218.0,218.53,-5,1.0,1.0,75134300
2016-08-18,218.34,218.9,-5,1.0,1.0,52989300
2016-08-19,218.31,218.75,-5,1.0,1.0,75443000
2016-08-22,218.26,218.8,-5,1.0,1.0,61368800
2016-08-23,219.25,219.6,-5,1.0,1.0,53399200
2016-08-24,218.8,218.91,-5,1.0,1.0,71728900
2016-08-25,217.4,218.19,-5,1.0,1.0,69224800
2016-08-26,217.92,219.12,-5,1.0,1.0,122506300
2016-08-29,217.44,218.67,-5,1.0,1.0,70502200
2016-08-30,218.26,218.59,-5,1.0,1.0,58114500
2016-08-31,217.61,217.75,-5,1.0,1.0,85269500
2016-09-01,217.37,217.73,-5,1.0,1.0,97844200
2016-09-02,218.39,218.87,-5,1.0,1.0,79293900
2016-09-06,218.7,219.12,-5,1.0,1.0,56702100
2016-09-07,218.84,219.22,-5,1.0,1.0,76554900
2016-09-08,218.62,218.94,-5,1.0,1.0,74102900
2016-09-09,216.97,217.03,-5,1.0,1.0,221589100
2016-09-12,212.39,216.81,-5,1.0,1.0,168110900
2016-09-13,214.84,215.15,-5,1.0,1.0,182828800
2016-09-14,213.29,214.7,-5,1.0,1.0,134185500
2016-09-15,212.96,215.73,-5,1.0,1.0,134427900
2016-09-16,213.48,213.69,-5,1.0,1.0,155236400
2016-09-19,214.13,214.88,-5,1.0,1.0,80250500
2016-09-20,214.41,214.59,-5,1.0,1.0,69665300
2016-09-21,214.24,216.03,-5,1.0,1.0,110284400
2016-09-22,217.0,217.53,-5,1.0,1.0,76678700
2016-09-23,216.72,216.88,-5,1.0,1.0,73630900
2016-09-26,215.02,215.23,-5,1.0,1.0,89827300
2016-09-27,214.05,215.68,-5,1.0,1.0,78494800
2016-09-28,215.83,216.82,-5,1.0,1.0,87411000
2016-09-29,216.4,216.87,-5,1.0,1.0,128070600
2016-09-30,215.65,217.12,-5,1.0,1.0,117202900
