index,ticker,buy_date,sell_date,buy_price,sell_price,trade_return,spy_return,abnormal_return,name
116,QQQ,2019-08-09 00:00:00,2019-08-12 00:00:00,187.36,184.35,-0.0160653287788216,-0.0154238984162038,-0.000641430362617768,flabby-chartreuse-loon
117,QQQ,2019-08-14 00:00:00,2019-08-19 00:00:00,185.36,188.43,0.0165623651273197,0.0147893740800449,0.0017729910472748,flabby-chartreuse-loon
118,QQQ,2019-08-20 00:00:00,2019-08-21 00:00:00,187.96,188.63,0.00356458821025751,0.00231825888377579,0.00124632932648172,flabby-chartreuse-loon
119,QQQ,2019-08-22 00:00:00,2019-08-23 00:00:00,188.98,182.07,-0.0365647158429463,-0.0285763470476846,-0.00798836879526166,flabby-chartreuse-loon
120,QQQ,2019-08-26 00:00:00,2019-08-27 00:00:00,184.14,184.43,0.00157488867166289,-0.00140572834299779,0.00298061701466068,flabby-chartreuse-loon
121,QQQ,2019-08-30 00:00:00,2019-09-03 00:00:00,188.93,185.65,-0.0173609273275817,-0.0118038637065504,-0.00555706362103126,flabby-chartreuse-loon
122,QQQ,2019-09-05 00:00:00,2019-09-09 00:00:00,190.41,191.19,0.00409642350716877,0.00476222872304222,-0.00066580521587345,flabby-chartreuse-loon
123,QQQ,2019-09-12 00:00:00,2019-09-16 00:00:00,193.61,191.68,-0.00996849336294614,-0.00361930294906165,-0.00634919041388449,flabby-chartreuse-loon
124,QQQ,2019-09-20 00:00:00,2019-09-26 00:00:00,193.11,189.38,-0.0193154160840973,-0.011174679648031,-0.00814073643606628,flabby-chartreuse-loon
125,QQQ,2019-09-30 00:00:00,2019-10-01 00:00:00,187.79,187.27,-0.00276905053517218,-0.00920141246774409,0.00643236193257191,flabby-chartreuse-loon
126,QQQ,2019-10-03 00:00:00,2019-10-04 00:00:00,184.03,188.81,0.025974025974026,0.0227304469273744,0.00324357904665162,flabby-chartreuse-loon
127,QQQ,2019-10-07 00:00:00,2019-10-08 00:00:00,188.27,185.42,-0.0151378339618634,-0.0168133410950929,0.0016755071332295,flabby-chartreuse-loon
128,QQQ,2019-10-11 00:00:00,2019-10-15 00:00:00,190.83,193.52,0.0140963160928576,0.00881894037039555,0.00527737572246201,flabby-chartreuse-loon
129,QQQ,2019-10-16 00:00:00,2019-10-17 00:00:00,192.86,193.55,0.00357772477444773,0.00306490182210095,0.000512822952346781,flabby-chartreuse-loon
130,QQQ,2019-10-21 00:00:00,2019-10-22 00:00:00,192.71,191.85,-0.00446266410668883,-0.00137602362733247,-0.00308664047935636,flabby-chartreuse-loon
131,QQQ,2019-10-23 00:00:00,2019-10-24 00:00:00,191.46,194.09,0.0137365507155542,0.00548323073300372,0.00825331998255052,flabby-chartreuse-loon
132,QQQ,2019-10-25 00:00:00,2019-10-30 00:00:00,193.09,196.99,0.0201978352063805,0.0146846816642638,0.00551315354211668,flabby-chartreuse-loon
133,QQQ,2019-11-04 00:00:00,2019-11-07 00:00:00,200.19,200.43,0.0011988610819722,0.00107723444538754,0.00012162663658466,flabby-chartreuse-loon
134,QQQ,2019-11-11 00:00:00,2019-11-12 00:00:00,200.21,201.54,0.00664302482393486,0.00513206066945604,0.00151096415447882,flabby-chartreuse-loon
135,QQQ,2019-11-13 00:00:00,2019-11-15 00:00:00,200.84,202.91,0.0103067118103963,0.0125979112271541,-0.00229119941675782,flabby-chartreuse-loon
136,QQQ,2019-11-18 00:00:00,2019-11-25 00:00:00,202.59,204.22,0.00804580680191513,0.00590303538595527,0.00214277141595987,flabby-chartreuse-loon
137,QQQ,2019-11-27 00:00:00,2019-12-02 00:00:00,205.14,203.0,-0.0104319001657404,-0.00942281278947199,-0.00100908737626837,flabby-chartreuse-loon
138,QQQ,2019-12-03 00:00:00,2019-12-05 00:00:00,200.21,202.83,0.0130862594276011,0.0109070782053788,0.00217918122222227,flabby-chartreuse-loon
139,QQQ,2019-12-09 00:00:00,2019-12-10 00:00:00,204.63,203.9,-0.00356741435762098,-0.00287631831255986,-0.000691096045061124,flabby-chartreuse-loon
140,QQQ,2019-12-13 00:00:00,2019-12-30 00:00:00,206.4,212.21,0.0281492248062016,0.0182671571736648,0.00988206763253685,flabby-chartreuse-loon
141,SPY,2019-01-16 00:00:00,2019-01-23 00:00:00,260.83,263.41,0.00989150021086549,0.00988358465505113,7.91555581436398e-06,flabby-chartreuse-loon
142,SPY,2019-01-30 00:00:00,2019-02-07 00:00:00,265.1,270.14,0.0190116937004903,0.0190260214475151,-1.43277470248115e-05,flabby-chartreuse-loon
143,SPY,2019-02-08 00:00:00,2019-02-11 00:00:00,268.75,270.62,0.00695813953488367,0.00693812556869866,2.00139661850063e-05,flabby-chartreuse-loon
144,SPY,2019-02-14 00:00:00,2019-02-15 00:00:00,273.78,277.37,0.0131127182409234,0.013137816814917,-2.50985739935761e-05,flabby-chartreuse-loon
145,SPY,2019-02-19 00:00:00,2019-02-22 00:00:00,276.48,279.14,0.00962094907407396,0.0096189282818604,2.02079221356399e-06,flabby-chartreuse-loon
146,SPY,2019-03-01 00:00:00,2019-03-04 00:00:00,280.44,279.4,-0.00370845813721299,-0.00370599135268701,-2.46678452597848e-06,flabby-chartreuse-loon
147,SPY,2019-03-05 00:00:00,2019-03-12 00:00:00,279.54,279.49,-0.000178865278672169,-0.000182248952068531,3.38367339636214e-06,flabby-chartreuse-loon
148,SPY,2019-03-13 00:00:00,2019-03-15 00:00:00,280.48,281.31,0.00295921277809463,0.00737457768736172,-0.00441536490926708,flabby-chartreuse-loon
149,SPY,2019-03-19 00:00:00,2019-03-27 00:00:00,283.51,279.65,-0.0136150400338613,-0.0136329480802948,1.79080464335346e-05,flabby-chartreuse-loon
150,SPY,2019-04-01 00:00:00,2019-04-11 00:00:00,284.7,288.21,0.0123287671232877,0.012328962371722,-1.95248434309292e-07,flabby-chartreuse-loon
151,SPY,2019-04-24 00:00:00,2019-04-25 00:00:00,292.79,292.05,-0.00252740872297552,-0.00249471605280493,-3.26926701705865e-05,flabby-chartreuse-loon
152,SPY,2019-05-01 00:00:00,2019-05-06 00:00:00,294.72,292.82,-0.00644679695982642,-0.00647115517003993,2.43582102135154e-05,flabby-chartreuse-loon
153,SPY,2019-05-08 00:00:00,2019-05-13 00:00:00,287.53,280.86,-0.0231975793830208,-0.0232156087922943,1.80294092735345e-05,flabby-chartreuse-loon
154,SPY,2019-05-14 00:00:00,2019-05-15 00:00:00,281.99,285.06,0.0108869108833647,0.0108644817786092,2.24291047554725e-05,flabby-chartreuse-loon
155,SPY,2019-05-17 00:00:00,2019-05-20 00:00:00,285.14,283.95,-0.00417338851090687,-0.0041626641050273,-1.07244058795697e-05,flabby-chartreuse-loon
156,SPY,2019-05-24 00:00:00,2019-05-28 00:00:00,283.74,280.15,-0.0126524282794108,-0.0126568701061891,4.44182677827865e-06,flabby-chartreuse-loon
157,SPY,2019-05-29 00:00:00,2019-05-31 00:00:00,278.91,275.27,-0.0130508049191497,-0.0130578692758158,7.06435666608662e-06,flabby-chartreuse-loon
158,SPY,2019-06-03 00:00:00,2019-06-12 00:00:00,275.31,288.39,0.0475100795466927,0.0475348220207825,-2.47424740897895e-05,flabby-chartreuse-loon
159,SPY,2019-06-14 00:00:00,2019-06-17 00:00:00,289.26,289.37,0.000380280716310688,0.000385788938378928,-5.50822206824009e-06,flabby-chartreuse-loon
160,SPY,2019-06-19 00:00:00,2019-06-24 00:00:00,292.55,293.64,0.00372585882755083,0.00859976420001396,-0.00487390537246313,flabby-chartreuse-loon
161,SPY,2019-06-25 00:00:00,2019-06-28 00:00:00,293.7,293.0,-0.00238338440585628,-0.0023717860580228,-1.15983478334858e-05,flabby-chartreuse-loon
162,SPY,2019-07-02 00:00:00,2019-07-08 00:00:00,295.61,296.82,0.00409323094617897,0.00409822068918397,-4.98974300500166e-06,flabby-chartreuse-loon
163,SPY,2019-07-09 00:00:00,2019-07-10 00:00:00,295.54,298.61,0.0103877647695743,0.0103846416615425,3.12310803174398e-06,flabby-chartreuse-loon
164,SPY,2019-07-15 00:00:00,2019-07-19 00:00:00,301.13,297.17,-0.0131504665758974,-0.0131420142148315,-8.45236106583602e-06,flabby-chartreuse-loon
165,SPY,2019-07-22 00:00:00,2019-07-23 00:00:00,297.61,300.03,0.00813144719599457,0.00814138878523685,-9.94158924227939e-06,flabby-chartreuse-loon
166,SPY,2019-07-24 00:00:00,2019-07-26 00:00:00,299.19,302.01,0.00942544871152107,0.00941422594142249,1.12227700985734e-05,flabby-chartreuse-loon
167,SPY,2019-07-31 00:00:00,2019-08-07 00:00:00,300.99,287.97,-0.0432572510714641,-0.0432682632320386,1.10121605745306e-05,flabby-chartreuse-loon
168,SPY,2019-08-09 00:00:00,2019-08-12 00:00:00,292.58,288.07,-0.0154145874632579,-0.0154238984162038,9.3109529459845e-06,flabby-chartreuse-loon
169,SPY,2019-08-15 00:00:00,2019-08-16 00:00:00,284.88,288.85,0.0139356922212863,0.0139627188319513,-2.70266106650041e-05,flabby-chartreuse-loon
170,SPY,2019-08-20 00:00:00,2019-08-21 00:00:00,291.77,292.45,0.00233060287212528,0.00231825888377579,1.23439883494836e-05,flabby-chartreuse-loon
171,SPY,2019-08-22 00:00:00,2019-08-23 00:00:00,293.23,284.85,-0.0285782491559526,-0.0285763470476846,-1.90210826800374e-06,flabby-chartreuse-loon
172,SPY,2019-08-26 00:00:00,2019-08-27 00:00:00,287.27,286.87,-0.00139241828245196,-0.00140572834299779,1.33100605458347e-05,flabby-chartreuse-loon
173,SPY,2019-08-30 00:00:00,2019-09-03 00:00:00,294.22,290.74,-0.0118278838964041,-0.0118038637065504,-2.40201898537018e-05,flabby-chartreuse-loon
174,SPY,2019-09-05 00:00:00,2019-09-11 00:00:00,296.79,300.25,0.0116580747329762,0.0116674603714539,-9.38563847774354e-06,flabby-chartreuse-loon
175,SPY,2019-09-12 00:00:00,2019-09-16 00:00:00,301.25,300.16,-0.00361825726141074,-0.00361930294906165,1.04568765091351e-06,flabby-chartreuse-loon
176,SPY,2019-09-23 00:00:00,2019-09-26 00:00:00,297.55,297.0,-0.00184842883548986,-0.00182376979972299,-2.46590357668719e-05,flabby-chartreuse-loon
177,SPY,2019-09-30 00:00:00,2019-10-01 00:00:00,295.97,293.24,-0.00922390782849625,-0.00920141246774409,-2.24953607521616e-05,flabby-chartreuse-loon
178,SPY,2019-10-02 00:00:00,2019-10-04 00:00:00,291.5,294.35,0.00977701543739284,0.00979074016616699,-1.37247287741449e-05,flabby-chartreuse-loon
179,SPY,2019-10-14 00:00:00,2019-10-15 00:00:00,295.93,298.88,0.0099685736491737,0.00998370008149951,-1.51264323258182e-05,flabby-chartreuse-loon
180,SPY,2019-10-16 00:00:00,2019-10-17 00:00:00,298.37,299.28,0.0030499044810135,0.00306490182210095,-1.49973410874527e-05,flabby-chartreuse-loon
181,SPY,2019-10-18 00:00:00,2019-10-21 00:00:00,298.69,299.99,0.00435233854497974,0.00434007334387498,1.22652011047553e-05,flabby-chartreuse-loon
182,SPY,2019-10-22 00:00:00,2019-10-23 00:00:00,300.58,299.88,-0.00232883092687464,-0.00234027615258592,1.14452257112818e-05,flabby-chartreuse-loon
183,SPY,2019-10-25 00:00:00,2019-10-30 00:00:00,299.74,304.14,0.0146793888036298,0.0146846816642638,-5.29286063399859e-06,flabby-chartreuse-loon
184,SPY,2019-10-31 00:00:00,2019-11-01 00:00:00,304.13,306.14,0.00660901588136653,0.00660851176315092,5.04118215616245e-07,flabby-chartreuse-loon
185,SPY,2019-11-04 00:00:00,2019-11-06 00:00:00,307.85,307.1,-0.00243625142114667,-0.00241561663511114,-2.06347860355338e-05,flabby-chartreuse-loon
186,SPY,2019-11-08 00:00:00,2019-11-12 00:00:00,307.8,309.0,0.00389863547758273,0.00391785562702007,-1.92201494373379e-05,flabby-chartreuse-loon
187,SPY,2019-11-18 00:00:00,2019-11-20 00:00:00,311.53,310.77,-0.00243957243283144,-0.00245153382148955,1.19613886581105e-05,flabby-chartreuse-loon
188,SPY,2019-11-21 00:00:00,2019-11-25 00:00:00,310.89,313.37,0.0079770980089422,0.00798396741765517,-6.86940871297281e-06,flabby-chartreuse-loon
189,SPY,2019-11-27 00:00:00,2019-12-02 00:00:00,314.61,311.64,-0.00944025936874238,-0.00942281278947199,-1.7446579270386e-05,flabby-chartreuse-loon
190,SPY,2019-12-03 00:00:00,2019-12-05 00:00:00,308.65,312.02,0.010918516118581,0.0109070782053788,1.14379132021281e-05,flabby-chartreuse-loon
191,SPY,2019-12-09 00:00:00,2019-12-10 00:00:00,314.44,313.53,-0.00289403383793418,-0.00287631831255986,-1.77155253743289e-05,flabby-chartreuse-loon
192,SPY,2019-12-13 00:00:00,2019-12-23 00:00:00,316.87,321.22,0.0137280272667024,0.0187111505771915,-0.00498312331048911,flabby-chartreuse-loon
193,SPY,2019-12-24 00:00:00,2019-12-30 00:00:00,321.47,321.08,-0.00121317696830203,-0.00121317696830203,0.0,flabby-chartreuse-loon
194,TQQQ,2019-01-15 00:00:00,2019-01-24 00:00:00,40.94,43.22,0.0556912554958475,0.0222108050428802,0.0334804504529673,flabby-chartreuse-loon
195,TQQQ,2019-01-30 00:00:00,2019-01-31 00:00:00,43.3,47.01,0.0856812933025404,0.0182188569012569,0.0674624364012835,flabby-chartreuse-loon
196,TQQQ,2019-02-01 00:00:00,2019-02-04 00:00:00,46.34,48.11,0.0381959430297798,0.00671368762493874,0.0314822554048411,flabby-chartreuse-loon
197,TQQQ,2019-02-05 00:00:00,2019-02-07 00:00:00,48.37,46.99,-0.0285300806284886,-0.00845238985713215,-0.0200776907713565,flabby-chartreuse-loon
198,TQQQ,2019-02-08 00:00:00,2019-02-11 00:00:00,45.71,47.12,0.0308466418726754,0.00693812556869866,0.0239085163039767,flabby-chartreuse-loon
199,TQQQ,2019-02-14 00:00:00,2019-02-21 00:00:00,48.7,49.72,0.0209445585215604,0.0132866872604116,0.00765787126114881,flabby-chartreuse-loon
200,TQQQ,2019-02-22 00:00:00,2019-02-28 00:00:00,50.06,51.04,0.0195765081901718,0.00205173298160766,0.0175247752085641,flabby-chartreuse-loon
201,TQQQ,2019-03-01 00:00:00,2019-03-12 00:00:00,52.12,53.07,0.0182271680736761,-0.00337899211568504,0.0216061601893611,flabby-chartreuse-loon
202,TQQQ,2019-03-13 00:00:00,2019-03-15 00:00:00,53.87,55.32,0.0269166511973269,0.00737457768736172,0.0195420735099652,flabby-chartreuse-loon
203,TQQQ,2019-03-18 00:00:00,2019-03-27 00:00:00,55.37,55.06,-0.00559869965685378,-0.00673801030519206,0.00113931064833828,flabby-chartreuse-loon
204,TQQQ,2019-03-28 00:00:00,2019-03-29 00:00:00,55.47,56.66,0.0214530376780242,0.00759905916410331,0.0138539785139209,flabby-chartreuse-loon
205,TQQQ,2019-04-01 00:00:00,2019-04-05 00:00:00,58.3,61.39,0.0530017152658662,0.0135761117445838,0.0394256035212823,flabby-chartreuse-loon
206,TQQQ,2019-04-08 00:00:00,2019-04-11 00:00:00,61.08,61.71,0.0103143418467584,0.000387337582309355,0.00992700426444904,flabby-chartreuse-loon
207,TQQQ,2019-04-12 00:00:00,2019-04-15 00:00:00,62.5,62.52,0.000320000000000098,-0.000104946477296641,0.000424946477296739,flabby-chartreuse-loon
208,TQQQ,2019-04-17 00:00:00,2019-04-25 00:00:00,64.36,67.04,0.0416407706650095,0.00226291602840822,0.0393778546366013,flabby-chartreuse-loon
209,TQQQ,2019-05-01 00:00:00,2019-05-06 00:00:00,67.32,66.36,-0.0142602495543671,-0.00647115517003993,-0.00778909438432718,flabby-chartreuse-loon
210,TQQQ,2019-05-08 00:00:00,2019-05-13 00:00:00,61.87,54.82,-0.113948601907225,-0.0232156087922943,-0.0907329931149304,flabby-chartreuse-loon
211,TQQQ,2019-05-14 00:00:00,2019-05-15 00:00:00,55.62,58.89,0.0587918015102482,0.0108644817786092,0.047927319731639,flabby-chartreuse-loon
212,TQQQ,2019-05-17 00:00:00,2019-05-20 00:00:00,58.89,55.89,-0.0509424350483954,-0.0041626641050273,-0.0467797709433681,flabby-chartreuse-loon
213,TQQQ,2019-05-24 00:00:00,2019-05-31 00:00:00,55.07,50.22,-0.0880697294352643,-0.0298544817476493,-0.058215247687615,flabby-chartreuse-loon
214,TQQQ,2019-06-03 00:00:00,2019-06-13 00:00:00,49.82,58.39,0.172019269369731,0.05184611983197,0.120173149537761,flabby-chartreuse-loon
215,TQQQ,2019-06-18 00:00:00,2019-06-24 00:00:00,60.75,63.33,0.0424691358024691,0.0126379556453016,0.0298311801571676,flabby-chartreuse-loon
216,TQQQ,2019-06-26 00:00:00,2019-06-27 00:00:00,61.22,61.51,0.00473701404769678,-0.000865081836741721,0.0056020958844385,flabby-chartreuse-loon
217,TQQQ,2019-07-02 00:00:00,2019-07-08 00:00:00,64.16,64.63,0.00732543640897765,0.00409822068918397,0.00322721571979367,flabby-chartreuse-loon
218,TQQQ,2019-07-09 00:00:00,2019-07-10 00:00:00,63.67,67.54,0.060782158002199,0.0103846416615425,0.0503975163406565,flabby-chartreuse-loon
219,TQQQ,2019-07-15 00:00:00,2019-07-19 00:00:00,68.96,65.74,-0.0466937354988399,-0.0131420142148315,-0.0335517212840084,flabby-chartreuse-loon
220,TQQQ,2019-07-22 00:00:00,2019-07-23 00:00:00,66.24,68.59,0.0354770531400967,0.00814138878523685,0.0273356643548599,flabby-chartreuse-loon
221,TQQQ,2019-07-24 00:00:00,2019-07-26 00:00:00,67.84,70.07,0.0328714622641508,0.00941422594142249,0.0234572363227283,flabby-chartreuse-loon
222,TQQQ,2019-07-31 00:00:00,2019-08-07 00:00:00,69.03,58.35,-0.154715341156019,-0.0432682632320386,-0.111447077923981,flabby-chartreuse-loon
223,TQQQ,2019-08-09 00:00:00,2019-08-12 00:00:00,61.26,58.35,-0.0475024485798237,-0.0154238984162038,-0.0320785501636198,flabby-chartreuse-loon
224,TQQQ,2019-08-14 00:00:00,2019-08-19 00:00:00,59.15,61.73,0.0436179205409974,0.0147893740800449,0.0288285464609526,flabby-chartreuse-loon
225,TQQQ,2019-08-20 00:00:00,2019-08-21 00:00:00,61.41,62.0,0.00960755577267558,0.00231825888377579,0.00728929688889979,flabby-chartreuse-loon
226,TQQQ,2019-08-22 00:00:00,2019-08-23 00:00:00,62.36,55.78,-0.105516356638871,-0.0285763470476846,-0.0769400095911864,flabby-chartreuse-loon
227,TQQQ,2019-08-26 00:00:00,2019-08-27 00:00:00,57.49,57.69,0.0034788658897198,-0.00140572834299779,0.00488459423271759,flabby-chartreuse-loon
228,TQQQ,2019-08-30 00:00:00,2019-09-03 00:00:00,61.92,58.73,-0.0515180878552972,-0.0118038637065504,-0.0397142241487468,flabby-chartreuse-loon
229,TQQQ,2019-09-05 00:00:00,2019-09-09 00:00:00,63.22,63.99,0.0121796899715281,0.00476222872304222,0.00741746124848586,flabby-chartreuse-loon
230,TQQQ,2019-09-12 00:00:00,2019-09-16 00:00:00,66.38,64.38,-0.0301295570955107,-0.00361930294906165,-0.026510254146449,flabby-chartreuse-loon
231,TQQQ,2019-09-20 00:00:00,2019-09-24 00:00:00,65.76,60.97,-0.0728406326034065,-0.0149553347385325,-0.057885297864874,flabby-chartreuse-loon
232,TQQQ,2019-09-25 00:00:00,2019-09-26 00:00:00,60.76,62.29,0.0251810401579986,0.00353128926012713,0.0216497508978715,flabby-chartreuse-loon
233,TQQQ,2019-09-30 00:00:00,2019-10-01 00:00:00,60.6,60.14,-0.00759075907590756,-0.00920141246774409,0.00161065339183653,flabby-chartreuse-loon
234,TQQQ,2019-10-03 00:00:00,2019-10-04 00:00:00,57.02,61.42,0.0771659066994037,0.0227304469273744,0.0544354597720294,flabby-chartreuse-loon
235,TQQQ,2019-10-07 00:00:00,2019-10-08 00:00:00,60.86,58.08,-0.045678606638186,-0.0168133410950929,-0.0288652655430931,flabby-chartreuse-loon
236,TQQQ,2019-10-11 00:00:00,2019-10-17 00:00:00,63.22,65.88,0.0420752926289147,0.0101757004273795,0.0318995922015353,flabby-chartreuse-loon
237,TQQQ,2019-10-21 00:00:00,2019-10-22 00:00:00,65.03,64.16,-0.0133784407196679,-0.00137602362733247,-0.0120024170923354,flabby-chartreuse-loon
238,TQQQ,2019-10-23 00:00:00,2019-10-24 00:00:00,63.71,66.31,0.0408099199497725,0.00548323073300372,0.0353266892167687,flabby-chartreuse-loon
239,TQQQ,2019-10-25 00:00:00,2019-10-30 00:00:00,65.29,69.24,0.0604993107673455,0.0146846816642638,0.0458146291030817,flabby-chartreuse-loon
240,TQQQ,2019-11-04 00:00:00,2019-11-07 00:00:00,72.61,72.8,0.00261671946012942,0.00107723444538754,0.00153948501474188,flabby-chartreuse-loon
241,TQQQ,2019-11-11 00:00:00,2019-11-12 00:00:00,72.57,73.95,0.0190161223646137,0.00513206066945604,0.0138840616951577,flabby-chartreuse-loon
242,TQQQ,2019-11-18 00:00:00,2019-11-25 00:00:00,75.11,76.77,0.0221009186526429,0.00590303538595527,0.0161978832666876,flabby-chartreuse-loon
243,TQQQ,2019-11-27 00:00:00,2019-12-02 00:00:00,77.78,75.24,-0.0326562098225766,-0.00942281278947199,-0.0232333970331046,flabby-chartreuse-loon
244,TQQQ,2019-12-03 00:00:00,2019-12-05 00:00:00,72.3,75.03,0.0377593360995851,0.0109070782053788,0.0268522578942063,flabby-chartreuse-loon
245,TQQQ,2019-12-09 00:00:00,2019-12-10 00:00:00,77.09,76.23,-0.0111557919315086,-0.00287631831255986,-0.00827947361894876,flabby-chartreuse-loon
246,TQQQ,2019-12-13 00:00:00,2019-12-30 00:00:00,78.96,86.06,0.0899189463019252,0.0182671571736648,0.0716517891282604,flabby-chartreuse-loon
0,DJI,2019-01-24 00:00:00,,24580.0,25983.9,0.0571155410903175,0.097669557138433,-0.0405540160481155,sickly-charcoal-panda
1,QLD,2019-01-09 00:00:00,2019-01-10 00:00:00,72.07,73.04,0.0134591369501875,0.00514301538948447,0.00831612156070305,sickly-charcoal-panda
2,QLD,2019-01-11 00:00:00,2019-01-14 00:00:00,72.27,71.28,-0.0136986301369862,-0.00106765787496532,-0.0126309722620209,sickly-charcoal-panda
3,QLD,2019-01-16 00:00:00,2019-01-24 00:00:00,74.3,74.64,0.00457604306864079,0.0104305023829987,-0.00585445931435791,sickly-charcoal-panda
4,QLD,2019-01-29 00:00:00,2019-02-04 00:00:00,74.63,80.37,0.0769127696636742,0.030460968264999,0.0464518013986752,sickly-charcoal-panda
5,QLD,2019-02-05 00:00:00,2019-03-06 00:00:00,80.6,83.92,0.0411910669975186,0.0179519784576259,0.0232390885398928,sickly-charcoal-panda
6,QLD,2019-03-07 00:00:00,2019-03-13 00:00:00,83.47,87.21,0.044806517311609,0.0162685413522765,0.0285379759593325,sickly-charcoal-panda
7,QLD,2019-03-14 00:00:00,2019-03-15 00:00:00,87.27,88.37,0.0126045605591842,0.00420076772651568,0.00840379283266857,sickly-charcoal-panda
8,QLD,2019-03-18 00:00:00,2019-03-29 00:00:00,88.42,89.93,0.0170775842569555,0.00331495694159201,0.0137626273153635,sickly-charcoal-panda
9,QLD,2019-04-01 00:00:00,2019-04-02 00:00:00,91.61,92.91,0.0141905905468835,0.00445410490307863,0.00973648564380492,sickly-charcoal-panda
10,QLD,2019-04-04 00:00:00,2019-04-08 00:00:00,93.98,95.31,0.0141519472228133,0.00700413880929651,0.00714780841351681,sickly-charcoal-panda
11,QLD,2019-04-09 00:00:00,2019-04-10 00:00:00,94.6,95.66,0.0112050739957716,0.0019744728862563,0.00923060110951535,sickly-charcoal-panda
12,QLD,2019-04-11 00:00:00,2019-04-22 00:00:00,95.88,98.07,0.0228410513141426,0.00498753117206996,0.0178535201420726,sickly-charcoal-panda
13,QLD,2019-04-23 00:00:00,2019-04-30 00:00:00,98.49,99.68,0.0120824449182659,0.0115171186263219,0.000565326291944057,sickly-charcoal-panda
14,QLD,2019-05-01 00:00:00,2019-05-21 00:00:00,100.93,91.21,-0.0963043693649065,-0.0278810408921932,-0.0684233284727133,sickly-charcoal-panda
15,QLD,2019-05-23 00:00:00,2019-06-13 00:00:00,88.36,92.42,0.0459483929379809,0.0226784178847808,0.0232699750532002,sickly-charcoal-panda
16,QLD,2019-06-17 00:00:00,2019-06-18 00:00:00,91.94,95.36,0.03719817272134,0.00995129471950684,0.0272468780018331,sickly-charcoal-panda
17,QLD,2019-06-19 00:00:00,2019-06-25 00:00:00,95.69,94.12,-0.0164071480823492,-0.00128302933629243,-0.0151241187460568,sickly-charcoal-panda
18,QLD,2019-06-26 00:00:00,2019-06-27 00:00:00,95.36,95.72,0.0037751677852349,-0.000865081836741721,0.00464024962197662,sickly-charcoal-panda
19,QLD,2019-07-01 00:00:00,2019-08-07 00:00:00,99.59,92.58,-0.0703885932322523,-0.029366726783952,-0.0410218664483003,sickly-charcoal-panda
20,QLD,2019-08-08 00:00:00,2019-08-12 00:00:00,93.7,92.76,-0.0100320170757737,-0.00536809815950923,-0.0046639189162645,sickly-charcoal-panda
21,QLD,2019-08-14 00:00:00,2019-08-19 00:00:00,93.62,96.5,0.0307626575518052,0.0147893740800449,0.0159732834717603,sickly-charcoal-panda
22,QLD,2019-08-22 00:00:00,2019-08-27 00:00:00,97.18,92.47,-0.0484667627083763,-0.0216904802892064,-0.0267762824191698,sickly-charcoal-panda
23,QLD,2019-08-28 00:00:00,2019-09-05 00:00:00,91.77,99.78,0.087283425956195,0.0408213668277881,0.0464620591284068,sickly-charcoal-panda
24,QLD,2019-09-06 00:00:00,2019-09-09 00:00:00,100.0,99.08,-0.00919999999999999,0.000101574403250204,-0.00930157440325019,sickly-charcoal-panda
25,QLD,2019-09-10 00:00:00,2019-09-16 00:00:00,98.01,99.46,0.0147944087338026,0.00943844639098246,0.0053559623428201,sickly-charcoal-panda
26,QLD,2019-09-17 00:00:00,2019-09-19 00:00:00,99.5,100.69,0.0119597989949749,0.003803433187479,0.0081563658074959,sickly-charcoal-panda
27,QLD,2019-09-20 00:00:00,2019-09-27 00:00:00,101.0,95.06,-0.0588118811881188,-0.0165278195991836,-0.0422840615889352,sickly-charcoal-panda
28,QLD,2019-09-30 00:00:00,2019-10-01 00:00:00,95.66,95.14,-0.00543591887936434,-0.00920141246774409,0.00376549358837974,sickly-charcoal-panda
29,QLD,2019-10-02 00:00:00,2019-10-07 00:00:00,93.92,96.04,0.022572402044293,0.00544696107836029,0.0171254409659327,sickly-charcoal-panda
30,QLD,2019-10-08 00:00:00,2019-10-15 00:00:00,94.81,101.34,0.0688745912878388,0.0269318417236379,0.0419427495642009,sickly-charcoal-panda
31,QLD,2019-10-16 00:00:00,2019-10-17 00:00:00,100.75,101.39,0.0063523573200992,0.00306490182210095,0.00328745549799825,sickly-charcoal-panda
32,QLD,2019-10-18 00:00:00,2019-10-22 00:00:00,101.14,99.56,-0.0156219102234526,0.00107660734111636,-0.016698517564569,sickly-charcoal-panda
33,QLD,2019-10-23 00:00:00,2019-10-24 00:00:00,99.07,101.82,0.0277581508024629,0.00548323073300372,0.0222749200694592,sickly-charcoal-panda
34,QLD,2019-10-25 00:00:00,2019-10-29 00:00:00,100.79,103.9,0.0308562357376725,0.0116002279813594,0.0192560077563131,sickly-charcoal-panda
35,QLD,2019-10-31 00:00:00,2019-11-04 00:00:00,105.4,108.08,0.025426944971537,0.0106727464974887,0.0147541984740482,sickly-charcoal-panda
36,QLD,2019-11-05 00:00:00,2019-11-27 00:00:00,108.41,114.4,0.0552532054238539,0.0256460518148258,0.0296071536090281,sickly-charcoal-panda
37,QLD,2019-11-29 00:00:00,2019-12-02 00:00:00,113.85,110.82,-0.0266139657444006,-0.010213200561726,-0.0164007651826745,sickly-charcoal-panda
38,QLD,2019-12-03 00:00:00,2019-12-09 00:00:00,108.04,112.1,0.0375786745649758,0.0169303900501399,0.0206482845148359,sickly-charcoal-panda
